核卡狀況,聯徵紀錄,年齡,年收入,收支比,每月信用卡支出平均,扶養人數,居住時間,持有主卡,活躍帳戶,房地產_no,房地產_yes,創業人士_no,創業人士_yes
0,4.109948415453662,35,1.3351441159314108,-0.7218607263547664,-0.6782559249526896,3,1,0,10,0,1,1,0
0,-0.3397165448614566,23,-0.9987508317629666,-0.7165362480329058,-0.6782559249526896,0,2,1,0,1,0,1,0
1,-0.3397165448614566,24,-1.0941922003169207,1.4417768505029536,0.26839880235201335,0,2,1,2,0,1,1,0
1,-0.3397165448614566,38,-0.3069187385968661,-0.6499769710934625,-0.6201977141397715,1,10,1,16,0,1,1,0
1,-0.3397165448614566,24,-0.6287682425538111,0.17468864462454653,-0.08041805734243265,0,2,1,7,1,0,1,0
1,-0.3397165448614566,25,-0.21636726732067615,1.2804606404658316,1.0635578692014114,0,0,0,0,1,0,1,0
1,0.40189428185772985,23,-0.6876826675871162,1.7502691647407895,0.8981348355207885,0,19,0,9,0,1,1,0
1,-0.3397165448614566,49,-1.8600797257498856,2.143972417447684,-0.5050285460354184,2,3,1,1,0,1,1,0
1,-0.3397165448614566,37,-0.33419611738728616,1.0686312417808563,0.7756442076992548,0,3,1,23,1,0,1,0
0,-0.3397165448614566,20,-0.9233403677203361,-0.7170746829650412,-0.6782559249526896,0,0,0,1,1,0,1,0
0,1.1435051085769163,24,-0.6876826675871162,-0.7183534652694904,-0.6782559249526896,0,0,1,8,1,0,1,0
1,0.40189428185772985,28,-0.21636726732067615,-0.4132113380441425,-0.40994443073711734,0,4,1,5,1,0,1,0
1,-0.3397165448614566,45,-0.5698538175205061,-0.5957501557837876,-0.5917797418117702,2,10,1,11,0,1,1,0
0,-0.3397165448614566,20,-1.2768269179201661,-0.7135580313640572,-0.6782559249526896,1,2,1,0,1,0,0,1
1,-0.3397165448614566,54,2.0223808839449138,0.33694116324406115,1.4115405239017131,0,2,1,15,1,0,1,0
1,-0.3397165448614566,24,-1.1000836428202512,-0.5160346893211345,-0.5899952031546258,0,2,1,5,1,0,1,0
1,-0.3397165448614566,31,-0.3931105424205912,0.490520035654964,0.27100812223699483,0,1,1,0,1,0,1,0
1,0.40189428185772985,43,0.07820485784584887,0.6780170161491678,0.7416097439886985,3,15,0,19,0,1,1,0
0,-0.3397165448614566,31,-0.7465970926204212,-0.7180794407160359,-0.6782559249526896,2,5,1,2,1,0,1,0
1,-0.3397165448614566,22,-0.5109393924872011,3.5260936495166026,2.3993217407594996,0,0,1,1,1,0,1,0
1,-0.3397165448614566,28,1.2388190310019571,-0.4161302998309194,-0.1903164066127937,3,1,1,0,0,1,1,0
0,-0.3397165448614566,27,-0.5993110300371587,-0.7187207756976274,-0.6782559249526896,3,0,1,0,1,0,1,0
1,-0.3397165448614566,22,-1.0117120052702937,-0.19817675726996373,-0.42690966687012305,0,3,1,3,1,0,1,0
1,-0.3397165448614566,34,3.4363270847442338,0.18977624199655618,1.7569655610924944,5,6,1,7,0,1,1,0
1,0.40189428185772985,54,2.311061566608109,0.39984316505590295,1.6949443448662942,2,6,1,9,0,1,1,0
1,-0.3397165448614566,32,-0.38132765741393,1.1503206049845314,0.7984610893522857,1,0,1,8,1,0,1,0
1,-0.3397165448614566,40,0.1512587448871472,-0.558470198766792,-0.5056152029893224,3,10,1,19,0,1,1,0
1,-0.3397165448614566,26,1.1386645084453388,-0.14570370332237897,0.20964986980394365,1,2,1,20,0,1,1,0
1,-0.3397165448614566,55,0.9030068083121189,-0.017502116730417884,0.32458681723893784,2,8,1,17,0,1,1,0
1,-0.3397165448614566,32,0.14937348328608122,-0.19832930963166967,-0.12716103827807115,3,8,1,13,0,1,1,0
1,-0.3397165448614566,38,-0.7253878996084314,-0.09466185638648336,-0.2888350997124812,1,5,1,14,1,0,1,0
1,-0.3397165448614566,28,-0.5109393924872011,1.316021376676216,0.798699433636327,0,1,1,7,0,1,1,0
0,-0.3397165448614566,39,-1.6951193356566319,-0.6982713563250079,-0.6782559249526896,2,8,1,0,0,1,1,0
1,0.40189428185772985,55,0.5495202581122889,-0.35466815599457024,-0.21813521807906666,0,0,1,31,0,1,1,0
1,-0.3397165448614566,42,1.727808758778389,-0.29524394713130087,0.10277995967496273,4,6,1,20,0,1,1,0
1,-0.3397165448614566,21,-0.5698538175205061,0.3396746568068544,0.060913869474323236,0,0,1,5,1,0,1,0
1,-0.3397165448614566,33,-0.33419611738728616,-0.40594389545183657,-0.42053241720125983,1,6,1,20,0,1,1,0
1,-0.3397165448614566,37,0.9619212333454239,-0.2462519566186045,0.013776703761231761,4,3,1,25,0,1,1,0
1,-0.3397165448614566,28,-0.33419611738728616,-0.5741478551699367,-0.5584726315194051,0,2,1,19,1,0,1,0
1,-0.3397165448614566,31,-0.33419611738728616,0.1920953332932502,0.06416818566027174,3,1,1,17,0,1,1,0
1,-0.3397165448614566,30,-0.42256775493724363,-0.39203114116416793,-0.42367672833303544,3,3,1,9,1,0,1,0
0,-0.3397165448614566,25,-1.0411692177869463,-0.716195520328544,-0.6782559249526896,0,1,1,0,1,0,1,0
0,2.626726762015289,46,-0.7465970926204212,-0.7180794407160359,-0.6782559249526896,0,2,0,3,1,0,1,0
0,-0.3397165448614566,36,-0.5651406635178419,-0.7188505338247065,-0.6782559249526896,4,1,1,0,1,0,1,0
0,0.40189428185772985,52,-0.15745284228737114,-0.7200241330692521,-0.6782559249526896,2,6,1,9,0,1,1,0
1,-0.3397165448614566,34,-0.44259865944856736,-0.31405515142337315,-0.36755886000232196,2,0,1,12,1,0,1,0
0,-0.3397165448614566,53,4.496786735343725,-0.7229570830425012,-0.6782559249526896,0,35,1,0,0,1,0,1
1,-0.3397165448614566,22,-0.9233403677203361,-0.1604706875358656,-0.3847074378922825,0,4,0,1,1,0,1,0
1,-0.3397165448614566,30,-0.5109393924872011,-0.5020356363945488,-0.5189808170713309,3,4,1,14,0,1,1,0
1,-0.3397165448614566,25,-0.9233403677203361,0.28130871401569674,-0.15407890835066804,0,2,0,4,1,0,1,0
0,-0.3397165448614566,21,-0.37732147651166537,-0.719465201682877,-0.6782559249526896,1,1,1,0,1,0,1,0
0,-0.3397165448614566,22,-0.7760543051370736,-0.717932402816257,-0.6782559249526896,0,3,0,4,1,0,1,0
1,-0.3397165448614566,40,0.9913784458620764,-0.4241925760975631,-0.2407962592386859,0,10,1,10,0,1,1,0
0,1.1435051085769163,33,0.25494813294576385,-0.7207764219366015,-0.6782559249526896,0,12,1,11,0,1,1,0
0,0.40189428185772985,35,0.5424505271082924,-0.7211555746901891,-0.6782559249526896,3,2,0,13,0,1,1,0
1,-0.3397165448614566,28,0.13711928287915387,-0.266263323889077,-0.20146945237187097,0,4,1,10,0,1,0,1
1,-0.3397165448614566,30,0.5495202581122889,0.696919372059854,1.0915695561960013,4,1,1,7,0,1,1,0
0,-0.3397165448614566,41,0.6320004531589162,-0.7212566474872916,-0.6782559249526896,2,8,1,3,0,1,1,0
1,-0.3397165448614566,38,-0.45202496745389614,3.455366745444922,2.4691628496033378,0,2,1,16,1,0,1,0
0,0.40189428185772985,33,0.43169140804567885,-0.7210201955466288,-0.6782559249526896,2,1,1,15,0,1,1,0
0,-0.3397165448614566,29,-0.29884746236730325,-0.7196814325231449,-0.6782559249526896,0,3,1,0,1,0,1,0
1,-0.3397165448614566,27,-0.5698538175205061,-0.5468863472347654,-0.5572014864500858,0,4,1,1,1,0,1,0
1,-0.3397165448614566,23,-0.9233403677203361,-0.3972527363165006,-0.5093767524800622,1,0,0,0,1,0,1,0
1,-0.3397165448614566,33,-0.9233403677203361,0.47068611864202214,-0.05534607207885717,0,0,1,8,1,0,1,0
1,-0.3397165448614566,38,1.0208356583787288,-0.49929876684587904,-0.3480085417646042,0,5,1,7,1,0,1,0
1,-0.3397165448614566,35,0.11390699941603179,0.42672445258195396,0.5082860906198476,0,1,1,0,1,0,1,0
1,-0.3397165448614566,30,0.46114862056233136,0.8640032429645158,1.2297513049447586,1,1,1,4,1,0,1,0
0,-0.3397165448614566,31,-0.791548798920833,-0.7178521450820633,-0.6782559249526896,0,1,1,3,1,0,1,0
1,-0.3397165448614566,23,-0.9233403677203361,0.4519483420427212,-0.06511525425643927,0,0,1,0,1,0,1,0
1,0.40189428185772985,25,-0.27528169235398114,0.19233028081020676,0.09120816134300055,0,23,1,6,1,0,1,0
0,4.109948415453662,35,0.3727769830123739,-0.7209430004646206,-0.6782559249526896,0,2,0,5,1,0,1,0
1,-0.3397165448614566,28,-0.24582447983732864,0.26350017752836363,0.16437362292394395,0,2,1,4,1,0,1,0
0,-0.3397165448614566,37,-0.09853841725406615,-0.7201517537752745,-0.6782559249526896,0,1,1,0,1,0,1,0
1,-0.3397165448614566,41,0.6673491081788989,0.7859420095803885,1.2880844183880549,2,0,1,10,0,1,1,0
0,4.109948415453662,37,2.140209734011524,-0.7222994230592151,-0.6782559249526896,4,10,1,10,0,1,1,0
0,-0.3397165448614566,19,-0.6876826675871162,-0.7183534652694904,-0.6782559249526896,0,0,1,0,1,0,1,0
1,-0.3397165448614566,22,-0.33419611738728616,0.1440140149702119,0.02517432742408689,0,0,1,0,1,0,1,0
1,-0.3397165448614566,29,-0.6876826675871162,-0.7183534652694904,-0.6782559249526896,0,0,1,0,1,0,1,0
1,-0.3397165448614566,26,1.415562306101872,0.07217598954757116,0.6519039224623167,1,1,1,11,0,1,1,0
1,-0.3397165448614566,43,-0.5511779447849484,0.12544176717832206,-0.07990176695484776,2,1,1,28,1,0,1,0
1,-0.3397165448614566,37,2.140209734011524,-0.4051586622373296,-0.03189666136433208,2,1,1,17,0,1,1,0
1,-0.3397165448614566,26,-0.7171398801037686,-0.3624653118705037,-0.4533567153108599,0,0,0,4,1,0,1,0
1,-0.3397165448614566,42,1.079750083412034,-0.5824363224901747,-0.46762987108979476,3,2,1,9,0,1,1,0
1,-0.3397165448614566,28,0.7851779582455088,1.830631343497535,2.7992330146491504,0,0,1,19,0,1,1,0
1,-0.3397165448614566,26,-0.5109393924872011,-0.05141748182519693,-0.19207648747956022,0,1,1,13,0,1,1,0
1,-0.3397165448614566,48,0.9619212333454239,-0.49261663580457205,-0.343926107530842,3,0,1,0,1,0,1,0
1,-0.3397165448614566,27,0.07820485784584887,-0.19415954507837443,-0.14133042262256956,2,1,1,11,0,1,1,0
1,-0.3397165448614566,26,-0.5403966050038537,-0.14458382550805776,-0.2682366533186041,0,0,1,11,1,0,1,0
0,-0.3397165448614566,21,3.9075835705856408,-0.7228419798591041,-0.6782559249526896,2,0,0,0,1,0,1,0
1,-0.3397165448614566,30,-0.09853841725406615,0.8436354981851618,0.7748070692369989,2,1,0,7,0,1,1,0
1,-0.3397165448614566,27,0.10177062785917078,-0.6516649640307342,-0.6064226245777802,2,0,1,0,1,0,1,0
1,-0.3397165448614566,49,-0.14896916508257532,-0.6344821454253371,-0.5995473086919734,1,12,0,6,0,1,1,0
0,1.1435051085769163,35,-0.6582254550704637,-0.7184813444494313,-0.6782559249526896,1,7,1,3,1,0,1,0
1,0.40189428185772985,48,1.5510654836784739,1.1434156588755047,2.5672077876030537,3,9,1,19,0,1,1,0
0,7.818002549049593,24,-0.9940376777603022,-0.7165723046170416,-0.6782559249526896,2,0,1,8,1,0,1,0
1,-0.3397165448614566,29,-0.5698538175205061,-0.5630101612711437,-0.5684097547463579,1,1,1,8,1,0,1,0
1,-0.3397165448614566,41,-0.09853841725406615,-0.6161225425437191,-0.5796975200284455,1,1,1,2,1,0,1,0
1,-0.3397165448614566,40,1.5510654836784739,0.10896220863041482,0.7685734495005342,0,3,1,5,0,1,1,0
1,-0.3397165448614566,22,-0.9527975802369887,5.832363584856514,2.6450304964941647,0,0,1,0,1,0,1,0
0,-0.3397165448614566,36,0.6673491081788989,-0.7212946653082203,-0.6782559249526896,2,19,1,0,0,1,1,0
1,-0.3397165448614566,39,-0.5109393924872011,1.3037496680222513,0.7901190394108399,0,1,1,4,1,0,1,0
1,-0.3397165448614566,31,-0.48148217997054865,0.7835387296359481,0.43526730244446815,1,5,1,7,1,0,1,0
1,-0.3397165448614566,33,-0.06318976223408347,-0.1677466755924164,-0.15384056406662663,0,3,1,18,1,0,1,0
1,0.40189428185772985,22,0.13711928287915387,-0.20883052469355376,-0.14127835356359442,0,2,1,20,1,0,1,0
0,-0.3397165448614566,35,-0.3459790023939473,-0.7195540491911291,-0.6782559249526896,0,0,1,0,1,0,1,0
1,-0.3397165448614566,58,0.6084346831455939,-0.44352473720990093,-0.32189759543271707,1,11,1,12,0,1,0,1
1,-0.3397165448614566,38,-0.09853841725406615,-0.5681763691552211,-0.5352585216157559,2,2,1,19,0,1,1,0
0,-0.3397165448614566,27,-1.0411692177869463,-0.716195520328544,-0.6782559249526896,1,2,0,0,0,1,1,0
0,-0.3397165448614566,23,-1.0199600247749565,-0.7163696336350369,-0.6782559249526896,1,1,1,0,1,0,1,0
1,-0.3397165448614566,30,-0.3931105424205912,-0.5924289241801471,-0.5777235159996641,2,0,1,8,1,0,1,0
1,-0.3397165448614566,34,0.07820485784584887,-0.07344695015173619,-0.01926441431014308,0,2,0,10,0,1,1,0
1,0.40189428185772985,39,0.0324872640200044,-0.4171069092446897,-0.37515841249645177,0,3,1,12,0,1,1,0
1,-0.3397165448614566,38,1.8456376088449988,-0.41586591793711924,-0.09946726589004133,3,5,1,9,0,1,1,0
1,-0.3397165448614566,20,-0.8055115176537262,-0.3186626336452147,-0.44522242824839553,0,9,1,6,1,0,1,0
1,-0.3397165448614566,35,0.1253363978724927,-0.17559573725117095,-0.1104127687802458,2,10,1,7,0,1,1,0
1,-0.3397165448614566,25,-0.5109393924872011,-0.499921425240615,-0.516838798656476,0,2,1,10,1,0,1,0
1,0.40189428185772985,40,-0.8055115176537262,1.9643108891691767,0.878789346693941,1,10,1,10,0,1,1,0
1,-0.3397165448614566,30,-0.5038696614832044,-0.6963891492503475,-0.6614495984541069,3,3,0,4,1,0,0,1
0,-0.3397165448614566,39,-0.628532584853678,-0.7186046196286358,-0.6782559249526896,0,3,1,3,1,0,0,1
0,-0.3397165448614566,22,0.2902967879657469,-0.7208282085049215,-0.6782559249526896,1,3,0,4,1,0,1,0
0,0.40189428185772985,30,-0.6994655525937771,-0.7183006722353815,-0.6782559249526896,0,1,1,1,1,0,0,1
1,-0.3397165448614566,33,0.70623262870088,-0.7014646275140475,-0.6513658018215902,0,7,1,19,0,1,1,0
0,3.3683375887344753,23,-0.10325157125673044,-0.7201418378717637,-0.6782559249526896,3,1,1,5,1,0,1,0
1,-0.3397165448614566,40,0.7262635332122039,-0.4444011220430206,-0.3068117589819041,2,0,1,2,0,1,1,0
1,-0.3397165448614566,32,0.19603370791245886,-0.6291697890027576,-0.5792635867580849,0,5,1,7,1,0,0,1
1,-0.3397165448614566,48,0.19603370791245886,0.45346331570392245,0.5837128894310722,2,0,1,0,0,1,1,0
